Time (sec),Time (days),Injected oil volume (m3),Injected water volume (m3),Water PV injected,Produced oil volume (m3),Produced water volume (m3),WCT,OIP (m3),WIP (m3),Total fluid volume conservation error (m3),Total fluid volume conservation error (%%),Recovery factor
854691,9.89225,3.27287e-07,0.171094,0.568503,0.100178,0.0709157,0.765393,0.169658,0.131297,2.78944e-15,9.26863e-13,0.371255
854714,9.89252,3.27287e-07,0.171098,0.568518,0.100179,0.0709192,0.765401,0.169657,0.131298,2.60902e-15,8.66916e-13,0.371259
854728,9.89269,3.27287e-07,0.171101,0.568528,0.10018,0.0709214,0.765406,0.169656,0.131298,1.81799e-15,6.04075e-13,0.371261
854748,9.89292,3.27287e-07,0.171105,0.568541,0.100181,0.0709246,0.76541,0.169655,0.131299,2.59515e-15,8.62305e-13,0.371265
854765,9.89312,3.27287e-07,0.171109,0.568553,0.100182,0.0709272,0.765415,0.169655,0.1313,3.05311e-15,1.01448e-12,0.371268
854788,9.89338,3.27287e-07,0.171113,0.568568,0.100183,0.0709306,0.765421,0.169653,0.131301,2.72005e-15,9.03806e-13,0.371272
854820,9.89375,3.27287e-07,0.171119,0.568589,0.100184,0.0709356,0.765428,0.169652,0.131303,9.4369e-16,3.13565e-13,0.371277
854869,9.89431,3.27287e-07,0.171129,0.568621,0.100187,0.070943,0.765436,0.16965,0.131305,1.94289e-15,6.45576e-13,0.371286
854903,9.89471,3.27287e-07,0.171136,0.568644,0.100188,0.0709482,0.76544,0.169648,0.131306,1.94289e-15,6.45576e-13,0.371292
854927,9.89499,3.27287e-07,0.171141,0.56866,0.100189,0.0709519,0.765442,0.169647,0.131308,3.94129e-15,1.3096e-12,0.371296
854941,9.89515,3.27287e-07,0.171144,0.568669,0.10019,0.0709541,0.765438,0.169646,0.131308,2.95597e-15,9.82198e-13,0.371298
854951,9.89527,3.27287e-07,0.171146,0.568676,0.10019,0.0709556,0.765433,0.169646,0.131309,2.06779e-15,6.87077e-13,0.3713
854965,9.89543,3.27287e-07,0.171148,0.568685,0.100191,0.0709578,0.76543,0.169645,0.131309,3.6221e-15,1.20354e-12,0.371302
854984,9.89565,3.27287e-07,0.171152,0.568698,0.100192,0.0709607,0.765434,0.169644,0.13131,1.83187e-15,6.08686e-13,0.371306
855009,9.89594,3.27287e-07,0.171157,0.568715,0.100193,0.0709645,0.765425,0.169643,0.131311,2.51188e-15,8.34638e-13,0.37131
855034,9.89623,3.27287e-07,0.171162,0.568732,0.100194,0.0709684,0.765427,0.169642,0.131313,1.19349e-15,3.96568e-13,0.371315
855064,9.89657,3.27287e-07,0.171168,0.568751,0.100196,0.0709729,0.765433,0.16964,0.131314,2.51188e-15,8.34638e-13,0.37132
855082,9.89678,3.27287e-07,0.171172,0.568763,0.100197,0.0709757,0.76544,0.16964,0.131315,2.78944e-15,9.26863e-13,0.371323
855107,9.89707,3.27287e-07,0.171177,0.56878,0.100198,0.0709794,0.765446,0.169638,0.131316,1.95677e-15,6.50187e-13,0.371327
855139,9.89745,3.27287e-07,0.171183,0.568801,0.100199,0.0709844,0.765441,0.169637,0.131318,3.73312e-15,1.24043e-12,0.371333
855163,9.89772,3.27287e-07,0.171188,0.568817,0.1002,0.070988,0.765445,0.169636,0.131319,4.28824e-15,1.42488e-12,0.371337
855177,9.89788,3.27287e-07,0.171191,0.568827,0.100201,0.0709903,0.765448,0.169635,0.131319,2.17881e-15,7.23967e-13,0.371339
855198,9.89812,3.27287e-07,0.171195,0.56884,0.100202,0.0709934,0.765447,0.169634,0.13132,3.747e-15,1.24504e-12,0.371343
855212,9.89828,3.27287e-07,0.171198,0.568849,0.100203,0.0709955,0.765443,0.169634,0.131321,4.63518e-15,1.54016e-12,0.371345
855230,9.89849,3.27287e-07,0.171201,0.568862,0.100203,0.0709983,0.765441,0.169633,0.131322,1.08247e-15,3.59678e-13,0.371349
855254,9.89878,3.27287e-07,0.171206,0.568878,0.100205,0.0710021,0.765442,0.169632,0.131323,3.41394e-15,1.13437e-12,0.371353
855283,9.89911,3.27287e-07,0.171212,0.568897,0.100206,0.0710065,0.765451,0.16963,0.131324,6.245e-16,2.07507e-13,0.371358
855321,9.89955,3.27287e-07,0.17122,0.568922,0.100208,0.0710123,0.765462,0.169628,0.131326,2.95597e-15,9.82198e-13,0.371364
855340,9.89977,3.27287e-07,0.171224,0.568935,0.100209,0.0710152,0.765468,0.169628,0.131327,1.84575e-15,6.13297e-13,0.371368
855359,9.89999,3.27287e-07,0.171227,0.568948,0.10021,0.0710181,0.765474,0.169627,0.131328,2.06779e-15,6.87077e-13,0.371371
855383,9.90026,3.27287e-07,0.171232,0.568963,0.100211,0.0710218,0.765485,0.169626,0.131329,4.52416e-15,1.50327e-12,0.371375
855398,9.90044,3.27287e-07,0.171235,0.568973,0.100211,0.071024,0.765488,0.169625,0.13133,1.84575e-15,6.13297e-13,0.371378
855416,9.90065,3.27287e-07,0.171239,0.568986,0.100212,0.0710269,0.765489,0.169624,0.131331,1.06859e-15,3.55067e-13,0.371381
855430,9.9008,3.27287e-07,0.171241,0.568994,0.100213,0.0710289,0.76549,0.169623,0.131331,2.33147e-15,7.74691e-13,0.371383
855448,9.90102,3.27287e-07,0.171245,0.569007,0.100214,0.0710318,0.765492,0.169622,0.131332,2.60902e-15,8.66916e-13,0.371387
855459,9.90115,3.27287e-07,0.171247,0.569014,0.100214,0.0710334,0.765494,0.169622,0.131333,1.04083e-15,3.45844e-13,0.371388
855475,9.90134,3.27287e-07,0.171251,0.569025,0.100215,0.0710359,0.765495,0.169621,0.131333,2.9976e-15,9.96032e-13,0.371391
855493,9.90154,3.27287e-07,0.171254,0.569037,0.100216,0.0710386,0.765496,0.16962,0.131334,2.60902e-15,8.66916e-13,0.371394
855517,9.90181,3.27287e-07,0.171259,0.569052,0.100217,0.0710423,0.765493,0.169619,0.131335,4.03844e-15,1.34188e-12,0.371398
855530,9.90197,3.27287e-07,0.171262,0.569062,0.100218,0.0710444,0.765494,0.169619,0.131336,3.4972e-15,1.16204e-12,0.371401
855548,9.90217,3.27287e-07,0.171265,0.569073,0.100218,0.071047,0.765497,0.169618,0.131337,2.04003e-15,6.77855e-13,0.371404
855571,9.90244,3.27287e-07,0.17127,0.569088,0.100219,0.0710506,0.765502,0.169617,0.131338,3.71925e-15,1.23582e-12,0.371408
855584,9.9026,3.27287e-07,0.171272,0.569097,0.10022,0.0710526,0.765504,0.169616,0.131338,3.10862e-15,1.03292e-12,0.37141
855603,9.90282,3.27287e-07,0.171276,0.56911,0.100221,0.0710556,0.765504,0.169615,0.131339,2.27596e-15,7.56246e-13,0.371414
855629,9.90311,3.27287e-07,0.171281,0.569127,0.100222,0.0710595,0.7655,0.169614,0.131341,2.77556e-15,9.22251e-13,0.371418
855643,9.90327,3.27287e-07,0.171284,0.569136,0.100223,0.0710616,0.765498,0.169613,0.131341,7.21645e-16,2.39785e-13,0.37142
855662,9.9035,3.27287e-07,0.171288,0.569149,0.100224,0.0710646,0.7655,0.169612,0.131342,1.81799e-15,6.04075e-13,0.371424
855676,9.90366,3.27287e-07,0.171291,0.569158,0.100224,0.0710667,0.765505,0.169612,0.131343,5.96745e-16,1.98284e-13,0.371426
855695,9.90388,3.27287e-07,0.171295,0.569171,0.100225,0.0710696,0.76551,0.169611,0.131344,3.70537e-15,1.23121e-12,0.371429
855721,9.90418,3.27287e-07,0.1713,0.569188,0.100227,0.0710736,0.765512,0.16961,0.131345,1.69309e-15,5.62573e-13,0.371434
855752,9.90454,3.27287e-07,0.171306,0.569209,0.100228,0.0710783,0.765522,0.169608,0.131346,1.90126e-15,6.31742e-13,0.371439
855764,9.90467,3.27287e-07,0.171308,0.569217,0.100229,0.0710801,0.765528,0.169608,0.131347,1.56819e-15,5.21072e-13,0.371441
855778,9.90483,3.27287e-07,0.171311,0.569226,0.100229,0.0710823,0.765534,0.169607,0.131348,2.34535e-15,7.79302e-13,0.371444
855795,9.90503,3.27287e-07,0.171315,0.569237,0.10023,0.0710849,0.765536,0.169606,0.131348,2.22045e-15,7.37801e-13,0.371447
855818,9.9053,3.27287e-07,0.171319,0.569253,0.100231,0.0710884,0.765539,0.169605,0.131349,1.9984e-15,6.64021e-13,0.371451
855833,9.90548,3.27287e-07,0.171322,0.569263,0.100232,0.0710908,0.76554,0.169604,0.13135,2.16493e-15,7.19356e-13,0.371454
855843,9.9056,3.27287e-07,0.171324,0.56927,0.100232,0.0710923,0.765539,0.169604,0.131351,2.51188e-15,8.34638e-13,0.371455
855858,9.90576,3.27287e-07,0.171327,0.569279,0.100233,0.0710946,0.765521,0.169603,0.131351,2.1233e-15,7.05522e-13,0.371458
855876,9.90597,3.27287e-07,0.171331,0.569291,0.100234,0.0710973,0.765515,0.169602,0.131352,1.44329e-15,4.79571e-13,0.371461
855897,9.90622,3.27287e-07,0.171335,0.569305,0.100235,0.0711006,0.765523,0.169601,0.131353,3.10862e-15,1.03292e-12,0.371465
855912,9.90639,3.27287e-07,0.171338,0.569315,0.100236,0.0711029,0.765529,0.169601,0.131354,2.38698e-15,7.93136e-13,0.371467
855933,9.90664,3.27287e-07,0.171342,0.569329,0.100236,0.0711061,0.765533,0.1696,0.131355,2.59515e-15,8.62305e-13,0.371471
855962,9.90696,3.27287e-07,0.171348,0.569348,0.100238,0.0711104,0.765537,0.169598,0.131356,2.81719e-15,9.36085e-13,0.371476
855978,9.90715,3.27287e-07,0.171351,0.569359,0.100239,0.071113,0.765539,0.169598,0.131357,1.3739e-15,4.56514e-13,0.371479
856000,9.90741,3.27287e-07,0.171356,0.569374,0.10024,0.0711164,0.765542,0.169597,0.131358,1.76248e-15,5.8563e-13,0.371483
856016,9.90759,3.27287e-07,0.171359,0.569384,0.10024,0.0711188,0.765544,0.169596,0.131359,3.64986e-15,1.21276e-12,0.371485
856028,9.90773,3.27287e-07,0.171361,0.569392,0.100241,0.0711206,0.765546,0.169595,0.131359,1.05471e-15,3.50456e-13,0.371487
856045,9.90793,3.27287e-07,0.171365,0.569404,0.100242,0.0711233,0.765548,0.169594,0.13136,3.01148e-15,1.00064e-12,0.37149
856058,9.90808,3.27287e-07,0.171367,0.569412,0.100242,0.0711252,0.765548,0.169594,0.131361,1.56819e-15,5.21072e-13,0.371493
856076,9.90828,3.27287e-07,0.171371,0.569424,0.100243,0.0711279,0.765549,0.169593,0.131362,2.56739e-15,8.53083e-13,0.371496
856095,9.90851,3.27287e-07,0.171375,0.569437,0.100244,0.0711309,0.765555,0.169592,0.131362,2.45637e-15,8.16193e-13,0.371499
856107,9.90864,3.27287e-07,0.171377,0.569445,0.100245,0.0711327,0.765557,0.169592,0.131363,2.1233e-15,7.05522e-13,0.371501
856123,9.90883,3.27287e-07,0.17138,0.569456,0.100245,0.0711352,0.765557,0.169591,0.131364,2.28983e-15,7.60857e-13,0.371504
856144,9.90908,3.27287e-07,0.171385,0.56947,0.100246,0.0711384,0.765559,0.16959,0.131365,2.1233e-15,7.05522e-13,0.371508
856156,9.90921,3.27287e-07,0.171387,0.569478,0.100247,0.0711403,0.76556,0.169589,0.131365,2.23432e-15,7.42412e-13,0.37151
856172,9.9094,3.27287e-07,0.17139,0.569488,0.100248,0.0711427,0.765555,0.169588,0.131366,2.9976e-15,9.96032e-13,0.371512
856189,9.90959,3.27287e-07,0.171393,0.5695,0.100248,0.0711453,0.765557,0.169588,0.131367,1.88738e-15,6.27131e-13,0.371515
856212,9.90986,3.27287e-07,0.171398,0.569515,0.10025,0.0711488,0.765562,0.169587,0.131368,2.1233e-15,7.05522e-13,0.371519
856244,9.91023,3.27287e-07,0.171405,0.569536,0.100251,0.0711538,0.765566,0.169585,0.131369,4.73233e-15,1.57244e-12,0.371525
856267,9.9105,3.27287e-07,0.171409,0.569551,0.100252,0.0711573,0.765569,0.169584,0.131371,3.6221e-15,1.20354e-12,0.371529
856283,9.91069,3.27287e-07,0.171412,0.569562,0.100253,0.0711597,0.76557,0.169583,0.131371,1.23512e-15,4.10402e-13,0.371532
856295,9.91082,3.27287e-07,0.171415,0.56957,0.100253,0.0711615,0.765571,0.169583,0.131372,3.9968e-15,1.32804e-12,0.371534
856312,9.91102,3.27287e-07,0.171418,0.569581,0.100254,0.0711642,0.765571,0.169582,0.131373,2.90046e-15,9.63753e-13,0.371537
856325,9.91117,3.27287e-07,0.171421,0.56959,0.100255,0.0711662,0.765566,0.169581,0.131373,1.249e-15,4.15013e-13,0.371539
856343,9.91138,3.27287e-07,0.171424,0.569602,0.100256,0.0711689,0.765561,0.16958,0.131374,4.02456e-15,1.33726e-12,0.371542
856354,9.9115,3.27287e-07,0.171427,0.569609,0.100256,0.0711706,0.765557,0.16958,0.131375,4.1217e-15,1.36954e-12,0.371544
856370,9.91169,3.27287e-07,0.17143,0.56962,0.100257,0.071173,0.765556,0.169579,0.131375,2.69229e-15,8.94584e-13,0.371547
856388,9.9119,3.27287e-07,0.171433,0.569632,0.100258,0.0711758,0.765558,0.169578,0.131376,3.19189e-15,1.06059e-12,0.37155
856409,9.91214,3.27287e-07,0.171438,0.569646,0.100259,0.0711791,0.765566,0.169577,0.131377,3.02536e-15,1.00525e-12,0.371554
856434,9.91243,3.27287e-07,0.171443,0.569663,0.10026,0.0711829,0.765573,0.169576,0.131378,1.42941e-15,4.74959e-13,0.371558
856452,9.91264,3.27287e-07,0.171446,0.569674,0.100261,0.0711856,0.765576,0.169575,0.131379,2.498e-15,8.30026e-13,0.371561
856477,9.91292,3.27287e-07,0.171451,0.569691,0.100262,0.0711894,0.765567,0.169574,0.13138,2.44249e-15,8.11581e-13,0.371565
856494,9.91313,3.27287e-07,0.171455,0.569703,0.100263,0.0711921,0.765569,0.169573,0.131381,3.38618e-15,1.12515e-12,0.371568
856518,9.9134,3.27287e-07,0.171459,0.569718,0.100264,0.0711957,0.765563,0.169572,0.131382,2.26208e-15,7.51635e-13,0.371573
856532,9.91356,3.27287e-07,0.171462,0.569727,0.100265,0.0711978,0.765555,0.169572,0.131383,2.9976e-15,9.96032e-13,0.371575
856551,9.91379,3.27287e-07,0.171466,0.56974,0.100265,0.0712008,0.765544,0.169571,0.131384,6.245e-16,2.07507e-13,0.371578
856563,9.91393,3.27287e-07,0.171468,0.569748,0.100266,0.0712027,0.765543,0.16957,0.131384,2.38698e-15,7.93136e-13,0.37158
856580,9.91413,3.27287e-07,0.171472,0.56976,0.100267,0.0712053,0.765547,0.169569,0.131385,1.95677e-15,6.50187e-13,0.371583
856591,9.91425,3.27287e-07,0.171474,0.569767,0.100267,0.0712069,0.76555,0.169569,0.131386,5.16254e-15,1.71539e-12,0.371585
856607,9.91443,3.27287e-07,0.171477,0.569777,0.100268,0.0712093,0.765552,0.169568,0.131386,2.92821e-15,9.72975e-13,0.371588
856623,9.91462,3.27287e-07,0.17148,0.569788,0.100269,0.0712118,0.765557,0.169567,0.131387,3.81639e-15,1.2681e-12,0.371591
856645,9.91487,3.27287e-07,0.171485,0.569803,0.10027,0.0712152,0.765567,0.169566,0.131388,4.03844e-15,1.34188e-12,0.371595
856673,9.91519,3.27287e-07,0.17149,0.569821,0.100271,0.0712194,0.765578,0.169565,0.13139,3.09475e-15,1.02831e-12,0.3716
856712,9.91564,3.27287e-07,0.171498,0.569847,0.100273,0.0712254,0.765588,0.169563,0.131391,2.27596e-15,7.56246e-13,0.371606
856770,9.91632,3.27287e-07,0.17151,0.569886,0.100276,0.0712344,0.765601,0.16956,0.131394,6.93889e-17,2.30563e-14,0.371616
856789,9.91653,3.27287e-07,0.171513,0.569898,0.100277,0.0712372,0.765609,0.16956,0.131395,3.27516e-15,1.08826e-12,0.37162
856807,9.91675,3.27287e-07,0.171517,0.56991,0.100277,0.07124,0.765619,0.169559,0.131396,3.71925e-15,1.23582e-12,0.371623
856827,9.91698,3.27287e-07,0.171521,0.569924,0.100278,0.071243,0.765622,0.169558,0.131397,1.59595e-15,5.30295e-13,0.371626
856853,9.91728,3.27287e-07,0.171526,0.569941,0.10028,0.0712471,0.765623,0.169557,0.131398,1.249e-15,4.15013e-13,0.371631
856891,9.91771,3.27287e-07,0.171534,0.569966,0.100281,0.0712528,0.765628,0.169555,0.1314,2.95597e-15,9.82198e-13,0.371637
856931,9.91818,3.27287e-07,0.171542,0.569993,0.100283,0.071259,0.76563,0.169553,0.131402,1.95677e-15,6.50187e-13,0.371644
856954,9.91845,3.27287e-07,0.171547,0.570008,0.100284,0.0712625,0.76563,0.169552,0.131403,2.9976e-15,9.96032e-13,0.371648
856972,9.91866,3.27287e-07,0.17155,0.570021,0.100285,0.0712654,0.765631,0.169551,0.131404,1.83187e-15,6.08686e-13,0.371652
856997,9.91895,3.27287e-07,0.171555,0.570037,0.100286,0.0712692,0.765632,0.16955,0.131405,3.56659e-15,1.18509e-12,0.371656
857014,9.91915,3.27287e-07,0.171559,0.570048,0.100287,0.0712718,0.765635,0.169549,0.131406,1.55431e-15,5.16461e-13,0.371659
857036,9.9194,3.27287e-07,0.171563,0.570063,0.100288,0.0712752,0.76564,0.169548,0.131407,3.16414e-15,1.05137e-12,0.371663
857061,9.91968,3.27287e-07,0.171568,0.570079,0.100289,0.0712789,0.765639,0.169547,0.131408,2.73392e-15,9.08418e-13,0.371667
